76	somatic
78	somatic
96	somatic
81	somatic
60	somatic
571	somatic
37	somatic
62	somatic
63	somatic
58	somatic
91	somatic
25	somatic
46	somatic
93	somatic
60	somatic
32	somatic
41	somatic
55	somatic
67	somatic
38	somatic
84	somatic
47	somatic
40	somatic
65	somatic
85	somatic
22	somatic
57	somatic
42	somatic
140	somatic
63	somatic
92	somatic
88	somatic
23	somatic
81	somatic
62	somatic
23	somatic
44	somatic
50	somatic
28	somatic
85	somatic
55	somatic
41	somatic
60	somatic
48	somatic
62	somatic
97	somatic
54	somatic
126	somatic
82	somatic
68	somatic
70	somatic
51	somatic
47	somatic
94	somatic
54	somatic
48	somatic
46	somatic
56	somatic
58	somatic
54	somatic
45	somatic
40	somatic
44	somatic
65	somatic
76	somatic
17	somatic
50	somatic
66	somatic
39	somatic
55	somatic
65	somatic
292	somatic
53	somatic
48	somatic
69	somatic
38	somatic
19	somatic
76	somatic
132	somatic
85	somatic
33	somatic
40	somatic
115	somatic
17	somatic
71	somatic
25	somatic
42	somatic
73	somatic
83	somatic
68	somatic
97	somatic
20	somatic
145	somatic
64	somatic
72	somatic
46	somatic
39	somatic
30	somatic
35	somatic
79	somatic
55	somatic
67	somatic
24	somatic
48	somatic
52	somatic
74	somatic
83	somatic
71	somatic
24	somatic
50	somatic
43	somatic
72	somatic
20	somatic
92	somatic
59	somatic
72	somatic
70	somatic
80	somatic
49	somatic
32	somatic
57	somatic
29	somatic
89	somatic
88	somatic
61	somatic
51	somatic
72	somatic
54	somatic
76	somatic
97	somatic
49	somatic
22	somatic
71	somatic
57	somatic
72	somatic
77	somatic
86	somatic
39	somatic
63	somatic
42	somatic
121	somatic
43	somatic
36	somatic
64	somatic
43	somatic
37	somatic
74	somatic
54	somatic
56	somatic
56	somatic
61	somatic
48	somatic
58	somatic
78	somatic
82	somatic
62	somatic
64	somatic
89	somatic
54	somatic
53	somatic
108	somatic
45	somatic
375	somatic
44	somatic
56	somatic
89	somatic
84	somatic
80	somatic
63	somatic
44	somatic
60	somatic
78	somatic
69	somatic
31	somatic
73	somatic
20	somatic
77	somatic
51	somatic
54	somatic
65	somatic
35	somatic
34	somatic
98	somatic
89	somatic
63	somatic
47	somatic
68	somatic
49	somatic
63	somatic
86	somatic
94	somatic
90	somatic
67	somatic
22	somatic
57	somatic
106	somatic
71	somatic
60	somatic
102	somatic
79	somatic
20	somatic
60	somatic
58	somatic
52	somatic
66	somatic
26	somatic
42	somatic
64	somatic
42	somatic
60	somatic
40	somatic
61	somatic
31	somatic
67	somatic
69	somatic
47	somatic
66	somatic
55	somatic
54	somatic
91	somatic
113	somatic
69	somatic
52	somatic
68	somatic
97	somatic
61	somatic
54	somatic
56	somatic
98	somatic
43	somatic
73	somatic
55	somatic
33	somatic
84	somatic
89	somatic
38	somatic
65	somatic
481	somatic
56	somatic
67	somatic
56	somatic
41	somatic
88	somatic
17	somatic
77	somatic
68	somatic
90	somatic
70	somatic
65	somatic
90	somatic
77	somatic
48	somatic
41	somatic
70	somatic
91	somatic
88	somatic
38	somatic
47	somatic
91	somatic
52	somatic
49	somatic
20	somatic
58	somatic
57	somatic
52	somatic
27	somatic
42	somatic
597	somatic
59	somatic
57	somatic
53	somatic
146	somatic
60	somatic
44	somatic
69	somatic
50	somatic
36	somatic
44	somatic
75	somatic
62	somatic
86	somatic
50	somatic
24	somatic
46	somatic
32	somatic
35	somatic
68	somatic
47	somatic
64	somatic
89	somatic
38	somatic
79	somatic
31	somatic
54	somatic
18	somatic
94	somatic
64	somatic
28	somatic
82	somatic
61	somatic
56	somatic
46	somatic
36	somatic
48	somatic
75	somatic
45	somatic
98	somatic
65	somatic
67	somatic
62	somatic
32	somatic
31	somatic
32	somatic
84	somatic
59	somatic
47	somatic
45	somatic
45	somatic
42	somatic
54	somatic
61	somatic
55	somatic
62	somatic
72	somatic
41	somatic
147	somatic
64	somatic
52	somatic
45	somatic
21	somatic
38	somatic
49	somatic
68	somatic
112	somatic
73	somatic
99	somatic
45	somatic
60	somatic
43	somatic
46	somatic
24	somatic
58	somatic
50	somatic
56	somatic
60	somatic
36	somatic
71	somatic
53	somatic
45	somatic
59	somatic
29	somatic
64	somatic
36	somatic
50	somatic
30	somatic
50	somatic
32	somatic
13	somatic
67	somatic
78	somatic
45	somatic
101	somatic
87	somatic
17	somatic
115	somatic
60	somatic
60	somatic
92	somatic
121	somatic
52	somatic
26	somatic
71	somatic
57	somatic
47	somatic
24	somatic
68	somatic
45	somatic
17	somatic
33	somatic
110	somatic
28	somatic
73	somatic
24	somatic
53	somatic
35	somatic
155	somatic
44	somatic
101	somatic
70	somatic
24	somatic
43	somatic
60	somatic
120	somatic
72	somatic
42	somatic
55	somatic
55	somatic
66	somatic
44	somatic
72	somatic
73	somatic
73	somatic
71	somatic
61	somatic
65	somatic
45	somatic
37	somatic
47	somatic
39	somatic
90	somatic
70	somatic
45	somatic
106	somatic
92	somatic
79	somatic
25	somatic
70	somatic
54	somatic
57	somatic
18	somatic
33	somatic
64	somatic
27	somatic
56	somatic
75	somatic
79	somatic
39	somatic
13	somatic
35	somatic
97	somatic
42	somatic
80	somatic
66	somatic
112	somatic
89	somatic
73	somatic
500	somatic
70	somatic
74	somatic
93	somatic
41	somatic
67	somatic
71	somatic
81	somatic
60	somatic
57	somatic
49	somatic
79	somatic
80	somatic
79	somatic
30	somatic
48	somatic
42	somatic
87	somatic
51	somatic
56	somatic
35	somatic
18	somatic
90	somatic
65	somatic
63	somatic
85	somatic
56	somatic
54	somatic
102	somatic
109	somatic
80	somatic
53	somatic
41	somatic
30	somatic
61	somatic
23	somatic
76	somatic
35	somatic
56	somatic
32	somatic
80	somatic
67	somatic
68	somatic
108	somatic
100	somatic
32	somatic
26	somatic
68	somatic
90	somatic
78	somatic
57	somatic
53	somatic
60	somatic
28	somatic
16	somatic
51	somatic
42	somatic
72	somatic
55	somatic
88	somatic
25	somatic
39	somatic
113	somatic
80	somatic
89	somatic
60	somatic
39	somatic
45	somatic
54	somatic
54	somatic
83	somatic
46	somatic
90	somatic
90	somatic
72	somatic
51	somatic
36	somatic
24	somatic
69	somatic
23	somatic
28	somatic
42	somatic
99	somatic
90	somatic
21	somatic
61	somatic
94	somatic
50	somatic
23	somatic
67	somatic
68	somatic
29	somatic
57	somatic
40	somatic
83	somatic
39	somatic
54	somatic
74	somatic
56	somatic
20	somatic
90	somatic
44	somatic
53	somatic
53	somatic
23	somatic
60	somatic
43	somatic
70	somatic
56	somatic
66	somatic
85	somatic
65	somatic
20	somatic
59	somatic
94	somatic
69	somatic
57	somatic
37	somatic
86	somatic
35	somatic
61	somatic
46	somatic
50	somatic
64	somatic
34	somatic
73	somatic
53	somatic
52	somatic
80	somatic
41	somatic
91	somatic
62	somatic
52	somatic
55	somatic
77	somatic
87	somatic
32	somatic
76	somatic
52	somatic
41	somatic
111	somatic
34	somatic
56	somatic
62	somatic
77	somatic
76	somatic
39	somatic
69	somatic
53	somatic
114	somatic
64	somatic
127	somatic
70	somatic
51	somatic
66	somatic
108	somatic
29	somatic
92	somatic
59	somatic
85	somatic
19	somatic
23	somatic
13	somatic
21	somatic
48	somatic
63	somatic
91	somatic
54	somatic
56	somatic
87	somatic
36	somatic
22	somatic
13	somatic
50	somatic
48	somatic
54	somatic
48	somatic
95	somatic
62	somatic
48	somatic
48	somatic
91	somatic
32	somatic
50	somatic
64	somatic
17	somatic
82	somatic
52	somatic
68	somatic
47	somatic
44	somatic
85	somatic
19	somatic
73	somatic
46	somatic
23	somatic
89	somatic
24	somatic
39	somatic
61	somatic
49	somatic
86	somatic
26	somatic
22	somatic
95	somatic
70	somatic
47	somatic
43	somatic
47	somatic
61	somatic
56	somatic
564	somatic
49	somatic
88	somatic
41	somatic
82	somatic
93	somatic
38	somatic
59	somatic
32	somatic
52	somatic
101	somatic
100	somatic
26	somatic
46	somatic
105	somatic
88	somatic
77	somatic
47	somatic
42	somatic
71	somatic
71	somatic
65	somatic
57	somatic
51	somatic
82	somatic
42	somatic
32	somatic
97	somatic
97	somatic
89	somatic
73	somatic
39	somatic
32	somatic
123	somatic
66	somatic
76	somatic
30	somatic
95	somatic
37	somatic
46	somatic
23	somatic
20	somatic
68	somatic
45	somatic
71	somatic
88	somatic
94	somatic
114	somatic
53	somatic
68	somatic
28	somatic
35	somatic
79	somatic
63	somatic
64	somatic
88	somatic
95	somatic
24	somatic
31	somatic
65	somatic
97	somatic
29	somatic
58	somatic
44	somatic
72	somatic
30	somatic
37	somatic
54	somatic
52	somatic
41	somatic
98	somatic
77	somatic
458	somatic
45	somatic
72	somatic
73	somatic
20	somatic
76	somatic
80	somatic
69	somatic
103	somatic
29	somatic
32	somatic
91	somatic
76	somatic
94	somatic
51	somatic
36	somatic
70	somatic
100	somatic
43	somatic
29	somatic
97	somatic
56	somatic
57	somatic
50	somatic
58	somatic
104	somatic
33	somatic
90	somatic
22	somatic
70	somatic
55	somatic
45	somatic
76	somatic
25	somatic
32	somatic
34	somatic
37	somatic
89	somatic
77	somatic
82	somatic
69	somatic
37	somatic
79	somatic
67	somatic
57	somatic
112	somatic
104	somatic
72	somatic
67	somatic
48	somatic
57	somatic
37	somatic
84	somatic
309	somatic
21	somatic
46	somatic
49	somatic
43	somatic
20	somatic
21	somatic
99	somatic
55	somatic
95	somatic
75	somatic
45	somatic
47	somatic
44	somatic
41	somatic
42	somatic
36	somatic
74	somatic
74	somatic
60	somatic
44	somatic
86	somatic
65	somatic
33	somatic
70	somatic
65	somatic
33	somatic
55	somatic
75	somatic
47	somatic
50	somatic
70	somatic
30	somatic
104	somatic
78	somatic
61	somatic
63	somatic
75	somatic
119	somatic
76	somatic
75	somatic
82	somatic
53	somatic
30	somatic
71	somatic
80	somatic
63	somatic
54	somatic
45	somatic
29	somatic
67	somatic
50	somatic
63	somatic
65	somatic
92	somatic
52	somatic
82	somatic
34	somatic
72	somatic
118	somatic
74	somatic
35	somatic
42	somatic
61	somatic
46	somatic
33	somatic
70	somatic
73	somatic
104	somatic
30	somatic
41	somatic
107	somatic
73	somatic
73	somatic
89	somatic
40	somatic
30	somatic
69	somatic
80	somatic
57	somatic
31	somatic
90	somatic
87	somatic
63	somatic
65	somatic
85	somatic
51	somatic
52	somatic
66	somatic
63	somatic
48	somatic
37	somatic
93	somatic
74	somatic
26	somatic
62	somatic
66	somatic
93	somatic
41	somatic
96	somatic
83	somatic
46	somatic
41	somatic
40	somatic
53	somatic
534	somatic
21	somatic
29	somatic
88	somatic
49	somatic
62	somatic
66	somatic
81	somatic
79	somatic
67	somatic
56	somatic
53	somatic
49	somatic
73	somatic
34	somatic
51	somatic
36	somatic
56	somatic
56	somatic
47	somatic
56	somatic
22	somatic
19	somatic
66	somatic
109	somatic
48	somatic
66	somatic
52	somatic
105	somatic
87	somatic
84	somatic
62	somatic
81	somatic
73	somatic
21	somatic
68	somatic
41	somatic
103	somatic
97	somatic
49	somatic
46	somatic
49	somatic
56	somatic
24	somatic
20	somatic
55	somatic
74	somatic
63	somatic
64	somatic
66	somatic
108	somatic
79	somatic
35	somatic
72	somatic
18	somatic
90	somatic
81	somatic
179	somatic
38	somatic
71	somatic
63	somatic
30	somatic
19	somatic
64	somatic
29	somatic
66	somatic
47	somatic
59	somatic
37	somatic
51	somatic
56	somatic
116	somatic
72	somatic
25	somatic
44	somatic
27	somatic
73	somatic
64	somatic
91	somatic
48	somatic
69	somatic
75	somatic
47	somatic
66	somatic
58	somatic
41	somatic
58	somatic
66	somatic
62	somatic
71	somatic
31	somatic
31	somatic
66	somatic
23	somatic
22	somatic
108	somatic
70	somatic
104	somatic
52	somatic
49	somatic
52	somatic
46	somatic
99	somatic
124	somatic
57	somatic
34	somatic
23	somatic
36	somatic
22	somatic
73	somatic
43	somatic
31	somatic
42	somatic
85	somatic
36	somatic
60	somatic
40	somatic
61	somatic
20	somatic
56	somatic
61	somatic
31	somatic
78	somatic
113	somatic
84	somatic
31	somatic
81	somatic
35	somatic
51	somatic
69	somatic
38	somatic
55	somatic
70	somatic
82	somatic
66	somatic
81	somatic
101	somatic
84	somatic
70	somatic
24	somatic
75	somatic
65	somatic
19	somatic
40	somatic
77	somatic
72	somatic
102	somatic
46	somatic
71	somatic
64	somatic
69	somatic
39	somatic
50	somatic
94	somatic
83	somatic
22	somatic
45	somatic
37	somatic
55	somatic
60	somatic
59	somatic
58	somatic
93	somatic
22	somatic
68	somatic
27	somatic
28	somatic
56	somatic
52	somatic
50	somatic
40	somatic
60	somatic
45	somatic
51	somatic
41	somatic
61	somatic
73	somatic
70	somatic
53	somatic
73	somatic
76	somatic
34	somatic
63	somatic
82	somatic
490	somatic
66	somatic
153	somatic
74	somatic
41	somatic
53	somatic
68	somatic
59	somatic
61	somatic
33	somatic
43	somatic
20	somatic
68	somatic
19	somatic
47	somatic
93	somatic
79	somatic
87	somatic
56	somatic
95	somatic
93	somatic
37	somatic
63	somatic
72	somatic
44	somatic
94	somatic
41	somatic
108	somatic
56	somatic
60	somatic
99	somatic
30	somatic
46	somatic
87	somatic
58	somatic
111	somatic
41	somatic
56	somatic
35	somatic
61	somatic
75	somatic
84	somatic
52	somatic
28	somatic
33	somatic
79	somatic
44	somatic
90	somatic
75	somatic
144	somatic
79	somatic
57	somatic
35	somatic
61	somatic
133	somatic
80	somatic
48	somatic
55	somatic
34	somatic
60	somatic
95	somatic
114	somatic
64	somatic
39	somatic
113	somatic
101	somatic
62	somatic
55	somatic
77	somatic
71	somatic
58	somatic
15	somatic
69	somatic
44	somatic
54	somatic
24	somatic
68	somatic
68	somatic
23	somatic
39	somatic
72	somatic
60	somatic
61	somatic
82	somatic
76	somatic
78	somatic
70	somatic
50	somatic
44	somatic
54	somatic
57	somatic
49	somatic
58	somatic
73	somatic
40	somatic
62	somatic
63	somatic
69	somatic
59	somatic
85	somatic
90	somatic
71	somatic
42	somatic
73	somatic
27	somatic
54	somatic
52	somatic
55	somatic
77	somatic
88	somatic
84	somatic
49	somatic
54	somatic
47	somatic
59	somatic
60	somatic
82	somatic
79	somatic
17	somatic
43	somatic
46	somatic
45	somatic
59	somatic
81	somatic
65	somatic
70	somatic
71	somatic
32	somatic
63	somatic
66	somatic
29	somatic
100	somatic
57	somatic
74	somatic
70	somatic
23	somatic
63	somatic
101	somatic
61	somatic
78	somatic
71	somatic
66	somatic
46	somatic
78	somatic
91	somatic
70	somatic
76	somatic
86	somatic
54	somatic
40	somatic
50	somatic
66	somatic
77	somatic
66	somatic
68	somatic
76	somatic
55	somatic
31	somatic
32	somatic
113	somatic
57	somatic
56	somatic
64	somatic
80	somatic
61	somatic
44	somatic
71	somatic
35	somatic
101	somatic
65	somatic
76	somatic
58	somatic
83	somatic
78	somatic
50	somatic
91	somatic
97	somatic
50	somatic
68	somatic
60	somatic
66	somatic
61	somatic
77	somatic
62	somatic
49	somatic
37	somatic
54	somatic
74	somatic
133	somatic
38	somatic
53	somatic
42	somatic
48	somatic
57	somatic
59	somatic
19	somatic
84	somatic
15	somatic
36	somatic
30	somatic
13	somatic
47	somatic
21	somatic
59	somatic
106	somatic
34	somatic
40	somatic
53	somatic
90	somatic
29	somatic
94	somatic
106	somatic
108	somatic
16	somatic
51	somatic
64	somatic
58	somatic
55	somatic
62	somatic
96	somatic
56	somatic
99	somatic
114	somatic
65	somatic
73	somatic
70	somatic
66	somatic
18	somatic
85	somatic
45	somatic
118	somatic
58	somatic
33	somatic
69	somatic
42	somatic
53	somatic
58	somatic
75	somatic
23	somatic
48	somatic
83	somatic
30	somatic
43	somatic
13	somatic
71	somatic
30	somatic
72	somatic
67	somatic
45	somatic
71	somatic
44	somatic
62	somatic
34	somatic
108	somatic
65	somatic
69	somatic
75	somatic
77	somatic
56	somatic
38	somatic
73	somatic
81	somatic
77	somatic
35	somatic
32	somatic
49	somatic
82	somatic
81	somatic
47	somatic
82	somatic
59	somatic
71	somatic
56	somatic
48	somatic
61	somatic
49	somatic
34	somatic
42	somatic
51	somatic
61	somatic
49	somatic
24	somatic
97	somatic
57	somatic
64	somatic
54	somatic
84	somatic
20	somatic
26	somatic
50	somatic
91	somatic
31	somatic
49	somatic
48	somatic
52	somatic
44	somatic
66	somatic
58	somatic
53	somatic
73	somatic
63	somatic
28	somatic
80	somatic
22	somatic
58	somatic
47	somatic
45	somatic
15	somatic
70	somatic
69	somatic
91	somatic
16	somatic
67	somatic
87	somatic
72	somatic
97	somatic
94	somatic
101	somatic
70	somatic
55	somatic
47	somatic
53	somatic
63	somatic
31	somatic
52	somatic
93	somatic
66	somatic
47	somatic
48	somatic
38	somatic
63	somatic
36	somatic
74	somatic
86	somatic
86	somatic
82	somatic
58	somatic
40	somatic
71	somatic
35	somatic
81	somatic
48	somatic
75	somatic
83	somatic
87	somatic
76	somatic
42	somatic
51	somatic
36	somatic
35	somatic
82	somatic
58	somatic
64	somatic
70	somatic
94	somatic
57	somatic
104	somatic
87	somatic
71	somatic
38	somatic
38	somatic
571	germline
390	germline
682	germline
653	germline
419	germline
222	germline
526	germline
402	germline
427	germline
597	germline
423	germline
616	germline
434	germline
470	germline
799	germline
473	germline
527	germline
466	germline
500	germline
620	germline
650	germline
517	germline
600	germline
784	germline
477	germline
633	germline
357	germline
564	germline
354	germline
713	germline
540	germline
693	germline
606	germline
28	germline
329	germline
426	germline
534	germline
515	germline
450	germline
66	germline
520	germline
393	germline
626	germline
519	germline
20	germline
517	germline
537	germline
443	germline
370	germline
634	germline
742	germline
549	germline
605	germline
